Salary Group ID,Salary Group,Number of Inhabitants,Municipality ID,Municipality,Households
3,$3k - $4k,3,29014,Hueyotlipan,136
3,$3k - $4k,3,29015,Ixtacuixtla de Mariano Matamoros,165
3,$3k - $4k,3,29017,Mazatecochco de José María Morelos,209
3,$3k - $4k,3,29018,Contla de Juan Cuamatzi,395
3,$3k - $4k,3,29021,Nanacamilpa de Mariano Arista,362
3,$3k - $4k,3,29023,Natívitas,186
3,$3k - $4k,3,29024,Panotla,812
3,$3k - $4k,3,29025,San Pablo del Monte,600
3,$3k - $4k,3,29026,Santa Cruz Tlaxcala,200
3,$3k - $4k,3,29028,Teolocholco,393
3,$3k - $4k,3,29030,Terrenate,184
3,$3k - $4k,3,29033,Tlaxcala,750
3,$3k - $4k,3,29034,Tlaxco,501
3,$3k - $4k,3,29035,Tocatlán,213
3,$3k - $4k,3,29036,Totolac,217
3,$3k - $4k,3,29038,Tzompantepec,155
3,$3k - $4k,3,29039,Xaloztoc,425
3,$3k - $4k,3,29040,Xaltocan,554
3,$3k - $4k,3,29041,Papalotla de Xicohténcatl,207
3,$3k - $4k,3,29042,Xicohtzinco,201
3,$3k - $4k,3,29043,Yauhquemehcan,355
3,$3k - $4k,3,29058,Santa Catarina Ayometla,184
3,$3k - $4k,3,29060,Santa Isabel Xiloxoxtla,201
3,$3k - $4k,3,30003,Acayucan,1149
3,$3k - $4k,3,30006,Acultzingo,636
3,$3k - $4k,3,30010,Altotonga,533
3,$3k - $4k,3,30016,La Antigua,2783
3,$3k - $4k,3,30022,Atzacan,1353
3,$3k - $4k,3,30024,Tlaltetela,1694
3,$3k - $4k,3,30026,Banderilla,1505
3,$3k - $4k,3,30030,Camerino Z. Mendoza,1053
3,$3k - $4k,3,30031,Carrillo Puerto,1166
3,$3k - $4k,3,30035,Citlaltépetl,2382
3,$3k - $4k,3,30038,Coatepec,2383
3,$3k - $4k,3,30044,Córdoba,779
3,$3k - $4k,3,30045,Cosamaloapan de Carpio,1235
3,$3k - $4k,3,30061,Las Choapas,6774
3,$3k - $4k,3,30062,Chocamán,2124
3,$3k - $4k,3,30063,Chontla,2208
3,$3k - $4k,3,30070,Hidalgotitlán,653
3,$3k - $4k,3,30073,Hueyapan de Ocampo,988
3,$3k - $4k,3,30080,Ixhuatlán del Café,1478
3,$3k - $4k,3,30085,Ixtaczoquitlán,1146
3,$3k - $4k,3,30087,Xalapa,3054
3,$3k - $4k,3,30094,Juan Rodríguez Clara,790
3,$3k - $4k,3,30102,Martínez de la Torre,2525
3,$3k - $4k,3,30115,Nogales,1251
3,$3k - $4k,3,30118,Orizaba,1688
3,$3k - $4k,3,30126,Paso de Ovejas,640
3,$3k - $4k,3,30127,La Perla,1430
3,$3k - $4k,3,30128,Perote,694
3,$3k - $4k,3,30135,Rafael Delgado,1254
3,$3k - $4k,3,30136,Rafael Lucio,1447
3,$3k - $4k,3,30138,Río Blanco,1103
3,$3k - $4k,3,30144,Sayula de Alemán,2822
3,$3k - $4k,3,30148,Soledad de Doblado,2058
3,$3k - $4k,3,30155,Tantoyuca,1520
3,$3k - $4k,3,30163,Tenochtitlán,727
3,$3k - $4k,3,30173,Tezonapa,616
3,$3k - $4k,3,30176,Tlacojalpan,707
3,$3k - $4k,3,30177,Tlacolulan,1201
3,$3k - $4k,3,30181,Tlalixcoyan,1240
3,$3k - $4k,3,30183,Tlapacoyan,1272
3,$3k - $4k,3,30188,Totutla,1425
3,$3k - $4k,3,30193,Veracruz,10782
3,$3k - $4k,3,30201,Zongolica,1500
3,$3k - $4k,3,30202,Zontecomatlán de López y Fuentes,1103
3,$3k - $4k,3,30205,El Higo,589
3,$3k - $4k,3,30209,Tatahuicapan de Juárez,1095
3,$3k - $4k,3,30211,San Rafael,1109
3,$3k - $4k,3,31001,Abalá,453
3,$3k - $4k,3,31007,Cacalchén,268
3,$3k - $4k,3,31008,Calotmul,470
3,$3k - $4k,3,31012,Cenotillo,380
3,$3k - $4k,3,31013,Conkal,241
3,$3k - $4k,3,31018,Chapab,269
3,$3k - $4k,3,31019,Chemax,83
3,$3k - $4k,3,31030,Dzitás,89
3,$3k - $4k,3,31032,Espita,211
3,$3k - $4k,3,31035,Hoctún,402
3,$3k - $4k,3,31036,Homún,91
3,$3k - $4k,3,31038,Hunucmá,624
3,$3k - $4k,3,31043,Kaua,103
3,$3k - $4k,3,31046,Mama,278
3,$3k - $4k,3,31047,Maní,247
3,$3k - $4k,3,31048,Maxcanú,99
3,$3k - $4k,3,31050,Mérida,5289
3,$3k - $4k,3,31052,Motul,385
3,$3k - $4k,3,31058,Peto,184
3,$3k - $4k,3,31059,Progreso,487
3,$3k - $4k,3,31063,Samahil,74
3,$3k - $4k,3,31064,Sanahcat,79
3,$3k - $4k,3,31067,Seyé,333
3,$3k - $4k,3,31074,Tahmek,235
3,$3k - $4k,3,31076,Tecoh,204
3,$3k - $4k,3,31085,Temozón,385
3,$3k - $4k,3,31086,Tepakán,69
3,$3k - $4k,3,31089,Ticul,167
3,$3k - $4k,3,31091,Tinum,446
3,$3k - $4k,3,31096,Tizimín,857
3,$3k - $4k,3,31098,Tzucacab,310
3,$3k - $4k,3,31102,Valladolid,2016
3,$3k - $4k,3,31104,Yaxcabá,84
3,$3k - $4k,3,32001,Apozol,169
3,$3k - $4k,3,32006,Cañitas de Felipe Pescador,406
3,$3k - $4k,3,32010,Fresnillo,836
3,$3k - $4k,3,32016,General Pánfilo Natera,393
3,$3k - $4k,3,32017,Guadalupe,1052
3,$3k - $4k,3,32020,Jerez,631
3,$3k - $4k,3,32022,Juan Aldama,356
3,$3k - $4k,3,32023,Juchipila,214
3,$3k - $4k,3,32024,Loreto,380
3,$3k - $4k,3,32025,Luis Moya,225
3,$3k - $4k,3,32029,Miguel Auza,193
3,$3k - $4k,3,32034,Nochistlán de Mejía,244
3,$3k - $4k,3,32035,Noria de Ángeles,424
3,$3k - $4k,3,32036,Ojocaliente,421
3,$3k - $4k,3,32038,Pinos,986
3,$3k - $4k,3,32039,Río Grande,881
3,$3k - $4k,3,32040,Sain Alto,761
3,$3k - $4k,3,32042,Sombrerete,1017
3,$3k - $4k,3,32044,Tabasco,385
3,$3k - $4k,3,32048,Tlaltenango de Sánchez Román,350
3,$3k - $4k,3,32050,Vetagrande,241
3,$3k - $4k,3,32051,Villa de Cos,194
3,$3k - $4k,3,32052,Villa García,603
3,$3k - $4k,3,32053,Villa González Ortega,1178
3,$3k - $4k,3,32054,Villa Hidalgo,218
3,$3k - $4k,3,32056,Zacatecas,656
3,$3k - $4k,4,1001,Aguascalientes,3729
3,$3k - $4k,4,1002,Asientos,281
3,$3k - $4k,4,1003,Calvillo,279
3,$3k - $4k,4,1005,Jesús María,488
3,$3k - $4k,4,1006,Pabellón de Arteaga,82
3,$3k - $4k,4,1007,Rincón de Romos,630
3,$3k - $4k,4,1009,Tepezalá,462
3,$3k - $4k,4,1010,El Llano,232
3,$3k - $4k,4,2001,Ensenada,1116
3,$3k - $4k,4,2002,Mexicali,5599
3,$3k - $4k,4,2003,Tecate,655
3,$3k - $4k,4,2004,Tijuana,4212
3,$3k - $4k,4,2005,Playas de Rosarito,53
3,$3k - $4k,4,3001,Comondú,519
3,$3k - $4k,4,3002,Mulegé,137
3,$3k - $4k,4,3003,La Paz,1346
3,$3k - $4k,4,3008,Los Cabos,900
3,$3k - $4k,4,3009,Loreto,135
3,$3k - $4k,4,4001,Calkiní,428
3,$3k - $4k,4,4002,Campeche,2011
3,$3k - $4k,4,4003,Carmen,1068
3,$3k - $4k,4,4004,Champotón,1155
3,$3k - $4k,4,4005,Hecelchakán,546
3,$3k - $4k,4,4006,Hopelchén,96
3,$3k - $4k,4,4007,Palizada,136
3,$3k - $4k,4,4008,Tenabo,402
3,$3k - $4k,4,4009,Escárcega,1274
3,$3k - $4k,4,4010,Calakmul,460
3,$3k - $4k,4,4011,Candelaria,309
3,$3k - $4k,4,5002,Acuña,769
3,$3k - $4k,4,5004,Arteaga,113
3,$3k - $4k,4,5006,Castaños,353
3,$3k - $4k,4,5009,Francisco I. Madero,384
3,$3k - $4k,4,5010,Frontera,239
3,$3k - $4k,4,5014,Jiménez,109
3,$3k - $4k,4,5017,Matamoros,980
3,$3k - $4k,4,5018,Monclova,632
3,$3k - $4k,4,5019,Morelos,248
3,$3k - $4k,4,5020,Múzquiz,264
3,$3k - $4k,4,5021,Nadadores,128
3,$3k - $4k,4,5026,Progreso,114
3,$3k - $4k,4,5027,Ramos Arizpe,282
3,$3k - $4k,4,5028,Sabinas,380
3,$3k - $4k,4,5030,Saltillo,2919
3,$3k - $4k,4,5033,San Pedro,2561
3,$3k - $4k,4,5035,Torreón,3126
3,$3k - $4k,4,5036,Viesca,258
3,$3k - $4k,4,5038,Zaragoza,228
3,$3k - $4k,4,6001,Armería,23
3,$3k - $4k,4,6002,Colima,800
3,$3k - $4k,4,6003,Comala,17
3,$3k - $4k,4,6004,Coquimatlán,90
3,$3k - $4k,4,6005,Cuauhtémoc,186
3,$3k - $4k,4,6006,Ixtlahuacán,20
3,$3k - $4k,4,6007,Manzanillo,635
3,$3k - $4k,4,6008,Minatitlán,120
3,$3k - $4k,4,6009,Tecomán,661
3,$3k - $4k,4,6010,Villa de Álvarez,493
3,$3k - $4k,4,7001,Acacoyagua,684
3,$3k - $4k,4,7002,Acala,654
3,$3k - $4k,4,7006,Amatenango de la Frontera,1340
3,$3k - $4k,4,7009,Arriaga,620
3,$3k - $4k,4,7017,Cintalapa,1498
3,$3k - $4k,4,7019,Comitán de Domínguez,3179
3,$3k - $4k,4,7024,Chanal,567
3,$3k - $4k,4,7035,Frontera Hidalgo,1598
3,$3k - $4k,4,7037,Huehuetán,564
3,$3k - $4k,4,7047,Jitotol,802
3,$3k - $4k,4,7048,Juárez,666
3,$3k - $4k,4,7052,Las Margaritas,792
3,$3k - $4k,4,7061,Ocozocoautla de Espinosa,2271
3,$3k - $4k,4,7065,Palenque,3579
3,$3k - $4k,4,7069,Pijijiapan,1302
3,$3k - $4k,4,7071,Villa Comaltitlán,1544
3,$3k - $4k,4,7078,San Cristóbal de las Casas,3347
3,$3k - $4k,4,7079,San Fernando,2870
3,$3k - $4k,4,7083,Socoltenango,1363
3,$3k - $4k,4,7086,Suchiapa,765
3,$3k - $4k,4,7089,Tapachula,3712
3,$3k - $4k,4,7093,Tenejapa,1223
3,$3k - $4k,4,7096,Tila,1626
3,$3k - $4k,4,7097,Tonalá,602
3,$3k - $4k,4,7099,La Trinitaria,761
3,$3k - $4k,4,7101,Tuxtla Gutiérrez,5679
3,$3k - $4k,4,7102,Tuxtla Chico,646
3,$3k - $4k,4,7106,Venustiano Carranza,591
3,$3k - $4k,4,7108,Villaflores,1398
3,$3k - $4k,4,7111,Zinacantán,2036
3,$3k - $4k,4,8002,Aldama,114
3,$3k - $4k,4,8006,Bachíniva,326
3,$3k - $4k,4,8007,Balleza,153
3,$3k - $4k,4,8008,Batopilas de Manuel Gómez Morín,507
3,$3k - $4k,4,8009,Bocoyna,1033
3,$3k - $4k,4,8010,Buenaventura,722
3,$3k - $4k,4,8011,Camargo,499
3,$3k - $4k,4,8016,La Cruz,141
3,$3k - $4k,4,8017,Cuauhtémoc,314
3,$3k - $4k,4,8019,Chihuahua,1738
3,$3k - $4k,4,8020,Chínipas,294
3,$3k - $4k,4,8023,Galeana,255
3,$3k - $4k,4,8030,Guazapares,176
3,$3k - $4k,4,8031,Guerrero,985
3,$3k - $4k,4,8034,Ignacio Zaragoza,135
3,$3k - $4k,4,8037,Juárez,5327
3,$3k - $4k,4,8040,Madera,645
3,$3k - $4k,4,8041,Maguarichi,213
3,$3k - $4k,4,8043,Matachí,156
3,$3k - $4k,4,8047,Moris,332
3,$3k - $4k,4,8050,Nuevo Casas Grandes,1545
3,$3k - $4k,4,8051,Ocampo,138
3,$3k - $4k,4,8052,Ojinaga,602
3,$3k - $4k,4,8056,Rosario,152
3,$3k - $4k,4,8064,El Tule,200
3,$3k - $4k,4,9002,Azcapotzalco,3275
3,$3k - $4k,4,9003,Coyoacán,3713
3,$3k - $4k,4,9004,Cuajimalpa de Morelos,1590
3,$3k - $4k,4,9005,Gustavo A. Madero,2806
3,$3k - $4k,4,9007,Iztapalapa,13038
3,$3k - $4k,4,9008,La Magdalena Contreras,1366
3,$3k - $4k,4,9009,Milpa Alta,85
3,$3k - $4k,4,9010,Álvaro Obregón,4746
3,$3k - $4k,4,9011,Tláhuac,4320
3,$3k - $4k,4,9012,Tlalpan,3043
3,$3k - $4k,4,9013,Xochimilco,3665
3,$3k - $4k,4,9015,Cuauhtémoc,3105
3,$3k - $4k,4,10001,Canatlán,298
3,$3k - $4k,4,10004,Cuencamé,181
3,$3k - $4k,4,10005,Durango,4522
3,$3k - $4k,4,10006,General Simón Bolívar,1064
3,$3k - $4k,4,10007,Gómez Palacio,1999
3,$3k - $4k,4,10008,Guadalupe Victoria,456
3,$3k - $4k,4,10012,Lerdo,1827
3,$3k - $4k,4,10013,Mapimí,524
3,$3k - $4k,4,10015,Nazas,978
3,$3k - $4k,4,10016,Nombre de Dios,342
3,$3k - $4k,4,10021,Peñón Blanco,196
3,$3k - $4k,4,10022,Poanas,278
3,$3k - $4k,4,10023,Pueblo Nuevo,620
3,$3k - $4k,4,10024,Rodeo,152
3,$3k - $4k,4,10027,San Juan de Guadalupe,141
3,$3k - $4k,4,10028,San Juan del Río,160
3,$3k - $4k,4,10036,Tlahualilo,141
3,$3k - $4k,4,10038,Vicente Guerrero,302
3,$3k - $4k,4,10039,Nuevo Ideal,137
3,$3k - $4k,4,11001,Abasolo,2000
3,$3k - $4k,4,11002,Acámbaro,609
3,$3k - $4k,4,11003,San Miguel de Allende,2070
3,$3k - $4k,4,11004,Apaseo el Alto,1376
3,$3k - $4k,4,11005,Apaseo el Grande,1149
3,$3k - $4k,4,11007,Celaya,1738
3,$3k - $4k,4,11008,Manuel Doblado,289
3,$3k - $4k,4,11009,Comonfort,1590
3,$3k - $4k,4,11014,Dolores Hidalgo Cuna de la Independencia Nacional,3624
3,$3k - $4k,4,11015,Guanajuato,901
3,$3k - $4k,4,11017,Irapuato,3585
3,$3k - $4k,4,11018,Jaral del Progreso,1306
3,$3k - $4k,4,11019,Jerécuaro,589
3,$3k - $4k,4,11020,León,8146
3,$3k - $4k,4,11023,Pénjamo,341
3,$3k - $4k,4,11027,Salamanca,2600
3,$3k - $4k,4,11028,Salvatierra,1892
3,$3k - $4k,4,11030,San Felipe,252
3,$3k - $4k,4,11031,San Francisco del Rincón,354
3,$3k - $4k,4,11032,San José Iturbide,969
3,$3k - $4k,4,11033,San Luis de la Paz,1465
3,$3k - $4k,4,11037,Silao de la Victoria,1984
3,$3k - $4k,4,11039,Tarimoro,196
3,$3k - $4k,4,11043,Victoria,278
3,$3k - $4k,4,11046,Yuriria,618
3,$3k - $4k,4,12001,Acapulco de Juárez,7953
3,$3k - $4k,4,12004,Alcozauca de Guerrero,405
3,$3k - $4k,4,12007,Arcelia,433
3,$3k - $4k,4,12011,Atoyac de Álvarez,682
3,$3k - $4k,4,12015,Buenavista de Cuéllar,1175
3,$3k - $4k,4,12021,Coyuca de Benítez,590
3,$3k - $4k,4,12022,Coyuca de Catalán,343
3,$3k - $4k,4,12025,Cuautepec,512
3,$3k - $4k,4,12027,Cutzamala de Pinzón,539
3,$3k - $4k,4,12028,Chilapa de Álvarez,546
3,$3k - $4k,4,12029,Chilpancingo de los Bravo,2350
3,$3k - $4k,4,12033,Huamuxtitlán,440
3,$3k - $4k,4,12034,Huitzuco de los Figueroa,625
3,$3k - $4k,4,12035,Iguala de la Independencia,724
3,$3k - $4k,4,12036,Igualapa,638
3,$3k - $4k,4,12039,Juan R. Escudero,575
3,$3k - $4k,4,12044,Mochitlán,460
3,$3k - $4k,4,12045,Olinalá,517
3,$3k - $4k,4,12048,Petatlán,868
3,$3k - $4k,4,12055,Taxco de Alarcón,4035
3,$3k - $4k,4,12059,Tepecoacuilco de Trujano,410
3,$3k - $4k,4,12066,Tlapa de Comonfort,510
3,$3k - $4k,4,12074,Zitlala,575
3,$3k - $4k,4,13002,Acaxochitlán,648
3,$3k - $4k,4,13003,Actopan,1004
3,$3k - $4k,4,13007,Almoloya,718
3,$3k - $4k,4,13009,El Arenal,946
3,$3k - $4k,4,13015,Cardonal,607
3,$3k - $4k,4,13018,Chapulhuacán,734
3,$3k - $4k,4,13019,Chilcuautla,942
3,$3k - $4k,4,13021,Emiliano Zapata,382
3,$3k - $4k,4,13022,Epazoyucan,523
3,$3k - $4k,4,13026,Huazalingo,396
3,$3k - $4k,4,13027,Huehuetla,315
3,$3k - $4k,4,13028,Huejutla de Reyes,1589
3,$3k - $4k,4,13029,Huichapan,436
3,$3k - $4k,4,13030,Ixmiquilpan,1565
3,$3k - $4k,4,13033,Juárez Hidalgo,404
3,$3k - $4k,4,13036,San Agustín Metzquititlán,364
3,$3k - $4k,4,13041,Mixquiahuala de Juárez,1912
3,$3k - $4k,4,13046,San Felipe Orizatlán,983
3,$3k - $4k,4,13048,Pachuca de Soto,403
3,$3k - $4k,4,13051,Mineral de la Reforma,532
3,$3k - $4k,4,13052,San Agustín Tlaxiaca,448
3,$3k - $4k,4,13053,San Bartolo Tutotepec,638
3,$3k - $4k,4,13056,Santiago Tulantepec de Lugo Guerrero,455
3,$3k - $4k,4,13060,Tenango de Doria,291
3,$3k - $4k,4,13063,Tepeji del Río de Ocampo,1118
3,$3k - $4k,4,13067,Tezontepec de Aldama,2691
3,$3k - $4k,4,13069,Tizayuca,1398
3,$3k - $4k,4,13073,Tlanchinol,426
3,$3k - $4k,4,13074,Tlaxcoapan,509
3,$3k - $4k,4,13076,Tula de Allende,976
3,$3k - $4k,4,13077,Tulancingo de Bravo,1009
3,$3k - $4k,4,13081,Zacualtipán de Ángeles,486
3,$3k - $4k,4,13082,Zapotlán de Juárez,396
3,$3k - $4k,4,14002,Acatlán de Juárez,1419
3,$3k - $4k,4,14006,Ameca,517
3,$3k - $4k,4,14008,Arandas,1410
3,$3k - $4k,4,14011,Atengo,631
3,$3k - $4k,4,14012,Atenguillo,650
3,$3k - $4k,4,14013,Atotonilco el Alto,947
3,$3k - $4k,4,14022,Cihuatlán,653
3,$3k - $4k,4,14027,Cuautitlán de García Barragán,533
3,$3k - $4k,4,14039,Guadalajara,2482
3,$3k - $4k,4,14043,La Huerta,1210
3,$3k - $4k,4,14045,Ixtlahuacán del Río,474
3,$3k - $4k,4,14052,Juchitlán,929
3,$3k - $4k,4,14066,Poncitlán,650
3,$3k - $4k,4,14067,Puerto Vallarta,1211
3,$3k - $4k,4,14073,San Juan de los Lagos,736
3,$3k - $4k,4,14092,Teocuitatlán de Corona,346
3,$3k - $4k,4,14097,Tlajomulco de Zúñiga,2432
3,$3k - $4k,4,14098,San Pedro Tlaquepaque,2735
3,$3k - $4k,4,14101,Tonalá,1206
3,$3k - $4k,4,14105,Tototlán,1109
3,$3k - $4k,4,14113,San Gabriel,386
3,$3k - $4k,4,14120,Zapopan,1586
3,$3k - $4k,4,15007,Amanalco,297
3,$3k - $4k,4,15011,Atenco,640
3,$3k - $4k,4,15013,Atizapán de Zaragoza,4293
3,$3k - $4k,4,15017,Ayapango,318
3,$3k - $4k,4,15018,Calimaya,2133
3,$3k - $4k,4,15025,Chalco,400
3,$3k - $4k,4,15026,Chapa de Mota,4297
3,$3k - $4k,4,15028,Chiautla,486
3,$3k - $4k,4,15031,Chimalhuacán,14150
3,$3k - $4k,4,15032,Donato Guerra,349
3,$3k - $4k,4,15033,Ecatepec de Morelos,13112
3,$3k - $4k,4,15035,Huehuetoca,978
3,$3k - $4k,4,15036,Hueypoxtla,4765
3,$3k - $4k,4,15037,Huixquilucan,2971
3,$3k - $4k,4,15039,Ixtapaluca,8322
3,$3k - $4k,4,15040,Ixtapan de la Sal,615
3,$3k - $4k,4,15042,Ixtlahuaca,2334
3,$3k - $4k,4,15045,Jilotepec,871
3,$3k - $4k,4,15051,Lerma,4880
3,$3k - $4k,4,15052,Malinalco,1263
3,$3k - $4k,4,15057,Naucalpan de Juárez,4882
3,$3k - $4k,4,15058,Nezahualcóyotl,4035
3,$3k - $4k,4,15059,Nextlalpan,3546
3,$3k - $4k,4,15063,Ocuilan,520
3,$3k - $4k,4,15064,El Oro,356
3,$3k - $4k,4,15068,Ozumba,450
3,$3k - $4k,4,15087,Temoaya,346
3,$3k - $4k,4,15088,Tenancingo,440
3,$3k - $4k,4,15090,Tenango del Valle,2500
3,$3k - $4k,4,15094,Tepetlixpa,2850
3,$3k - $4k,4,15100,Tezoyuca,1963
3,$3k - $4k,4,15101,Tianguistenco,3053
3,$3k - $4k,4,15105,Tlatlaya,446
3,$3k - $4k,4,15106,Toluca,2258
3,$3k - $4k,4,15109,Tultitlán,2409
3,$3k - $4k,4,15113,Villa Guerrero,1098
3,$3k - $4k,4,15114,Villa Victoria,1687
3,$3k - $4k,4,15115,Xonacatlán,459
3,$3k - $4k,4,15117,Zacualpan,754
3,$3k - $4k,4,15118,Zinacantepec,429
3,$3k - $4k,4,15121,Cuautitlán Izcalli,5350
3,$3k - $4k,4,15122,Valle de Chalco Solidaridad,2499
3,$3k - $4k,4,15124,San José del Rincón,964
3,$3k - $4k,4,16017,Contepec,1202
3,$3k - $4k,4,16019,Cotija,581
3,$3k - $4k,4,16022,Charo,569
3,$3k - $4k,4,16025,Chilchota,696
3,$3k - $4k,4,16027,Chucándiro,560
3,$3k - $4k,4,16033,Gabriel Zamora,885
3,$3k - $4k,4,16034,Hidalgo,739
3,$3k - $4k,4,16035,La Huacana,1312
3,$3k - $4k,4,16036,Huandacareo,531
3,$3k - $4k,4,16047,Jungapeo,648
3,$3k - $4k,4,16050,Maravatío,1978
3,$3k - $4k,4,16052,Lázaro Cárdenas,2029
3,$3k - $4k,4,16053,Morelia,4514
3,$3k - $4k,4,16061,Ocampo,613
3,$3k - $4k,4,16062,Pajacuarán,675
3,$3k - $4k,4,16065,Paracho,824
3,$3k - $4k,4,16069,La Piedad,687
3,$3k - $4k,4,16071,Puruándiro,665
3,$3k - $4k,4,16073,Quiroga,799
3,$3k - $4k,4,16075,Los Reyes,662
3,$3k - $4k,4,16076,Sahuayo,1298
3,$3k - $4k,4,16079,Salvador Escalante,585
3,$3k - $4k,4,16080,Senguio,639
3,$3k - $4k,4,16081,Susupuato,1243
3,$3k - $4k,4,16088,Tarímbaro,618
3,$3k - $4k,4,16093,Tlalpujahua,1582
3,$3k - $4k,4,16098,Tuxpan,1944
3,$3k - $4k,4,16102,Uruapan,1139
3,$3k - $4k,4,16107,Zacapu,1154
3,$3k - $4k,4,16108,Zamora,1397
3,$3k - $4k,4,16112,Zitácuaro,1727
3,$3k - $4k,4,17004,Ayala,1559
3,$3k - $4k,4,17005,Coatlán del Río,454
3,$3k - $4k,4,17006,Cuautla,1355
3,$3k - $4k,4,17007,Cuernavaca,1316
3,$3k - $4k,4,17008,Emiliano Zapata,583
3,$3k - $4k,4,17009,Huitzilac,122
3,$3k - $4k,4,17010,Jantetelco,346
3,$3k - $4k,4,17011,Jiutepec,841
3,$3k - $4k,4,17012,Jojutla,275
3,$3k - $4k,4,17014,Mazatepec,248
3,$3k - $4k,4,17015,Miacatlán,564
3,$3k - $4k,4,17017,Puente de Ixtla,545
3,$3k - $4k,4,17018,Temixco,1609
3,$3k - $4k,4,17019,Tepalcingo,456
3,$3k - $4k,4,17020,Tepoztlán,274
3,$3k - $4k,4,17024,Tlaltizapán de Zapata,120
3,$3k - $4k,4,17025,Tlaquiltenango,409
3,$3k - $4k,4,17026,Tlayacapan,457
3,$3k - $4k,4,17027,Totolapan,144
3,$3k - $4k,4,17028,Xochitepec,1295
3,$3k - $4k,4,17029,Yautepec,435
3,$3k - $4k,4,17030,Yecapixtla,902
3,$3k - $4k,4,17031,Zacatepec,779
3,$3k - $4k,4,17032,Zacualpan de Amilpas,266
3,$3k - $4k,4,18004,Compostela,1803
3,$3k - $4k,4,18005,Huajicori,181
3,$3k - $4k,4,18006,Ixtlán del Río,191
3,$3k - $4k,4,18007,Jala,377
3,$3k - $4k,4,18008,Xalisco,691
3,$3k - $4k,4,18009,Del Nayar,216
3,$3k - $4k,4,18010,Rosamorada,230
3,$3k - $4k,4,18012,San Blas,141
3,$3k - $4k,4,18014,Santa María del Oro,388
3,$3k - $4k,4,18015,Santiago Ixcuintla,1632
3,$3k - $4k,4,18016,Tecuala,371
3,$3k - $4k,4,18017,Tepic,2441
3,$3k - $4k,4,18018,Tuxpan,529
3,$3k - $4k,4,18020,Bahía de Banderas,544
3,$3k - $4k,4,19001,Abasolo,91
3,$3k - $4k,4,19005,Anáhuac,668
3,$3k - $4k,4,19009,Cadereyta Jiménez,999
3,$3k - $4k,4,19010,El Carmen,106
3,$3k - $4k,4,19013,China,58
3,$3k - $4k,4,19014,Doctor Arroyo,218
3,$3k - $4k,4,19017,Galeana,79
3,$3k - $4k,4,19021,General Escobedo,1761
3,$3k - $4k,4,19022,General Terán,141
3,$3k - $4k,4,19026,Guadalupe,1397
3,$3k - $4k,4,19030,Iturbide,56
3,$3k - $4k,4,19033,Linares,661
3,$3k - $4k,4,19034,Marín,84
3,$3k - $4k,4,19038,Montemorelos,854
3,$3k - $4k,4,19039,Monterrey,885
3,$3k - $4k,4,19046,San Nicolás de los Garza,818
3,$3k - $4k,4,19047,Hidalgo,847
3,$3k - $4k,4,19048,Santa Catarina,841
3,$3k - $4k,4,19049,Santiago,253
3,$3k - $4k,4,19050,Vallecillo,64
3,$3k - $4k,4,20002,Acatlán de Pérez Figueroa,2025
3,$3k - $4k,4,20015,Coatecas Altas,416
3,$3k - $4k,4,20023,Cuilápam de Guerrero,1756
3,$3k - $4k,4,20043,Juchitán de Zaragoza,1784
3,$3k - $4k,4,20069,La Pe,818
3,$3k - $4k,4,20072,San José del Progreso,1000
3,$3k - $4k,4,20079,Salina Cruz,1466
3,$3k - $4k,4,20124,San Blas Atempa,1206
3,$3k - $4k,4,20130,San Dionisio del Mar,628
3,$3k - $4k,4,20134,San Felipe Jalapa de Díaz,557
3,$3k - $4k,4,20184,San Juan Bautista Tuxtepec,1508
3,$3k - $4k,4,20190,San Juan Cotzocón,586
3,$3k - $4k,4,20198,San Juan Guichicovi,522
3,$3k - $4k,4,20207,San Juan Mazatlán,495
3,$3k - $4k,4,20278,San Miguel Soyaltepec,1154
3,$3k - $4k,4,20295,San Pablo Huixtepec,598
3,$3k - $4k,4,20298,San Pablo Villa de Mitla,628
3,$3k - $4k,4,20310,San Pedro Ixtlahuaca,518
3,$3k - $4k,4,20324,San Pedro Pochutla,291
3,$3k - $4k,4,20334,Villa de Tututepec,1671
3,$3k - $4k,4,20346,San Sebastián Nicananduta,403
3,$3k - $4k,4,20375,Santa Cruz Amilpas,615
3,$3k - $4k,4,20385,Santa Cruz Xoxocotlán,1670
3,$3k - $4k,4,20390,Santa Lucía del Camino,545
3,$3k - $4k,4,20398,Ayoquezco de Aldama,1030
3,$3k - $4k,4,20421,Santa María Mixtequilla,636
3,$3k - $4k,4,20431,Santa María Tecomavaca,526
3,$3k - $4k,4,20439,Santa María Tonameca,1321
3,$3k - $4k,4,20474,Santiago Llano Grande,500
3,$3k - $4k,4,20482,Santiago Pinotepa Nacional,542
3,$3k - $4k,4,20515,Santo Domingo Tehuantepec,1130
3,$3k - $4k,4,20519,Santo Domingo Tomaltepec,573
3,$3k - $4k,4,20525,Santo Domingo Zanatepec,1501
3,$3k - $4k,4,20526,Santos Reyes Nopala,519
3,$3k - $4k,4,20551,Tlacolula de Matamoros,1714
3,$3k - $4k,4,20565,Villa de Zaachila,985
3,$3k - $4k,4,21004,Acatzingo,979
3,$3k - $4k,4,21013,Altepexi,1802
3,$3k - $4k,4,21014,Amixtlán,861
